Fecha,Hora,PM25
2022-02-26,16,19
2022-02-26,17,15
2022-02-26,18,16
2022-02-26,19,15
2022-02-26,20,16
2022-02-26,21,21
2022-02-26,22,28
2022-02-26,23,34
2022-02-27,0,23
2022-02-27,1,27
2022-02-27,2,31
2022-02-27,3,41
2022-02-27,4,29
2022-02-27,5,21
2022-02-27,6,19
2022-02-27,7,15
2022-02-27,8,22
2022-02-27,9,16
2022-02-27,10,8
2022-02-27,11,11
2022-02-27,12,14
2022-02-27,13,11
2022-02-27,14,7
2022-02-27,15,7
2022-02-27,16,7
2022-02-27,17,6
2022-02-27,18,9
2022-02-27,19,9
2022-02-27,20,7
2022-02-27,21,97
2022-02-27,22,0
2022-02-27,23,79
2022-02-28,0,43
2022-02-28,1,21
2022-02-28,2,22
2022-02-28,3,17
2022-02-28,4,16
2022-02-28,5,11
2022-02-28,6,12
2022-02-28,7,14
2022-02-28,8,13
2022-02-28,9,13
2022-02-28,10,13
2022-02-28,11,16
2022-02-28,12,17
2022-02-28,13,14
2022-02-28,14,10
2022-02-28,15,17
2022-02-28,16,8
2022-02-28,17,12
2022-02-28,18,10
2022-02-28,19,8
2022-02-28,20,9
2022-02-28,21,19
2022-02-28,22,17
2022-02-28,23,12
2022-03-01,0,11
2022-03-01,1,19
2022-03-01,2,24
2022-03-01,3,17
2022-03-01,4,16
2022-03-01,5,17
2022-03-01,6,12
2022-03-01,7,18
2022-03-01,8,25
2022-03-01,9,44
2022-03-01,10,26
2022-03-01,11,17
2022-03-01,12,28
2022-03-01,13,23
2022-03-01,14,13
2022-03-01,15,14
2022-03-01,16,11
2022-03-01,17,8
2022-03-01,18,10
2022-03-01,19,12
2022-03-01,20,14
2022-03-01,21,16
2022-03-01,22,19
2022-03-01,23,36
2022-03-02,0,17
2022-03-02,1,13
2022-03-02,2,9
2022-03-02,3,10
2022-03-02,4,10
2022-03-02,5,23
2022-03-02,6,31
2022-03-02,7,34
2022-03-02,8,79
2022-03-02,9,121
2022-03-02,10,78
2022-03-02,11,45
2022-03-02,12,34
2022-03-02,13,58
2022-03-02,14,25
2022-03-02,15,7
2022-03-02,16,9
2022-03-02,17,13
2022-03-02,18,17
2022-03-02,19,14
2022-03-02,20,10
2022-03-02,21,18
2022-03-02,22,22
2022-03-02,23,31
2022-03-03,0,15
2022-03-03,1,16
2022-03-03,2,9
2022-03-03,3,10
2022-03-03,4,12
2022-03-03,5,15
2022-03-03,6,20
2022-03-03,7,24
2022-03-03,8,25
2022-03-03,9,12
2022-03-03,10,11
2022-03-03,11,20
2022-03-03,12,5
2022-03-03,13,11
2022-03-03,14,13
2022-03-03,15,12
2022-03-03,16,10
2022-03-03,17,11
2022-03-03,18,8
2022-03-03,19,17
2022-03-03,20,38
2022-03-03,21,41
2022-03-03,22,30
2022-03-03,23,7
2022-03-04,0,10
2022-03-04,1,14
2022-03-04,2,29
2022-03-04,3,20
2022-03-04,4,24
2022-03-04,5,16
2022-03-04,6,14
2022-03-04,7,17
2022-03-04,8,18
2022-03-04,9,30
2022-03-04,10,25
2022-03-04,11,29
2022-03-04,12,25
2022-03-04,13,12
2022-03-04,14,20
2022-03-04,15,26
2022-03-04,16,11
2022-03-04,17,11
2022-03-04,18,9
2022-03-04,19,8
2022-03-04,20,17
2022-03-04,21,10
2022-03-04,22,22
2022-03-04,23,21
2022-03-05,0,15
2022-03-05,1,12
2022-03-05,2,18
2022-03-05,3,13
2022-03-05,4,14
2022-03-05,5,9
2022-03-05,6,46
2022-03-05,7,25
2022-03-05,8,20
2022-03-05,9,19
2022-03-05,10,19
2022-03-05,11,19
2022-03-05,12,14
2022-03-05,13,11
2022-03-05,14,11
2022-03-05,15,14
2022-03-05,16,13
2022-03-05,17,10
2022-03-05,18,7
2022-03-05,19,5
2022-03-05,20,6
2022-03-05,21,6
2022-03-05,22,6
2022-03-05,23,-2
2022-03-06,0,1
2022-03-06,1,24
2022-03-06,2,26
2022-03-06,3,13
2022-03-06,4,11
2022-03-06,5,19
2022-03-06,6,22
2022-03-06,7,12
2022-03-06,8,20
2022-03-06,9,19
2022-03-06,10,12
2022-03-06,11,15
2022-03-06,12,13
2022-03-06,13,10
2022-03-06,14,6
2022-03-06,15,4
2022-03-06,16,5
2022-03-06,17,6
2022-03-06,18,11
2022-03-06,19,10
2022-03-06,20,5
2022-03-06,21,-6
2022-03-06,22,-6
2022-03-06,23,8
2022-03-07,0,18
2022-03-07,1,25
2022-03-07,2,18
2022-03-07,3,54
2022-03-07,4,27
2022-03-07,5,24
2022-03-07,6,18
2022-03-07,7,14
2022-03-07,8,19
2022-03-07,9,30
2022-03-07,10,39
2022-03-07,11,23
2022-03-07,12,18
2022-03-07,13,7
2022-03-07,14,31
2022-03-07,15,14
2022-03-07,16,11
2022-03-07,17,11
2022-03-07,18,8
2022-03-07,19,9
2022-03-07,20,7
2022-03-07,21,9
2022-03-07,22,8
2022-03-07,23,5
2022-03-08,0,12
2022-03-08,1,12
2022-03-08,2,5
2022-03-08,3,-3
2022-03-08,4,3
2022-03-08,5,14
2022-03-08,6,12
2022-03-08,7,20
2022-03-08,8,15
2022-03-08,9,27
2022-03-08,10,23
2022-03-08,11,16
2022-03-08,12,12
2022-03-08,13,10
2022-03-08,14,10
2022-03-08,15,36
2022-03-08,16,23
2022-03-08,17,19
2022-03-08,18,18
2022-03-08,19,14
2022-03-08,20,15
2022-03-08,21,11
2022-03-08,22,9
2022-03-12,0,8
2022-03-12,1,33
2022-03-12,2,47
2022-03-12,3,52
2022-03-12,4,30
2022-03-12,5,21
2022-03-12,6,29
2022-03-12,7,30
2022-03-12,8,31
2022-03-12,9,19
2022-03-12,10,38
2022-03-12,11,53
2022-03-12,12,44
2022-03-12,13,34
2022-03-12,14,21
2022-03-12,15,20
2022-03-12,16,16
2022-03-12,17,18
2022-03-12,18,17
2022-03-12,19,12
2022-03-12,20,10
2022-03-12,21,20
2022-03-12,22,18
2022-03-12,23,16
2022-03-13,0,12
2022-03-13,1,11
2022-03-13,2,15
2022-03-13,3,11
2022-03-13,4,12
2022-03-13,5,16
2022-03-13,6,9
2022-03-13,7,14
2022-03-13,8,22
2022-03-13,9,20
2022-03-13,10,23
2022-03-13,11,17
2022-03-13,12,16
2022-03-13,13,13
2022-03-13,14,23
2022-03-13,15,9
2022-03-13,16,9
2022-03-13,17,9
2022-03-13,18,8
2022-03-13,19,8
2022-03-13,20,6
2022-03-13,21,8
2022-03-13,22,8
2022-03-13,23,5
2022-03-14,0,10
2022-03-14,1,17
2022-03-14,2,15
2022-03-14,3,10
2022-03-14,4,12
2022-03-14,5,10
2022-03-14,6,14
2022-03-14,7,17
2022-03-14,8,19
2022-03-14,9,21
2022-03-14,10,27
2022-03-14,11,16
2022-03-14,12,22
2022-03-14,13,7
2022-03-14,14,8
2022-03-14,15,4
2022-03-14,16,11
2022-03-14,17,8
2022-03-14,18,5
2022-03-14,19,6
2022-03-14,20,6
2022-03-14,21,4
2022-03-14,22,7
2022-03-14,23,7
2022-03-15,0,11
2022-03-15,1,11
2022-03-15,2,7
2022-03-15,3,5
2022-03-15,4,24
2022-03-15,5,13
2022-03-15,6,11
2022-03-15,7,8
2022-03-15,8,7
2022-03-15,9,7
2022-03-16,11,24
2022-03-16,12,27
2022-03-16,13,14
2022-03-16,14,13
2022-03-16,15,11
2022-03-16,16,13
2022-03-16,17,9
2022-03-16,18,6
2022-03-16,19,9
2022-03-16,20,23
2022-03-16,21,17
2022-03-16,22,13
2022-03-16,23,14
2022-03-17,0,10
2022-03-17,1,6
2022-03-17,2,5
2022-03-17,3,10
2022-03-17,4,10
2022-03-17,5,13
2022-03-17,6,11
2022-03-17,7,9
2022-03-17,8,12
2022-03-17,9,15
2022-03-17,10,12
2022-03-17,11,10
2022-03-17,12,7
2022-03-17,13,32
2022-03-17,14,8
2022-03-17,15,5
2022-03-17,16,6
2022-03-17,17,5
2022-03-17,18,5
2022-03-17,19,5
2022-03-17,20,6
2022-03-17,21,13
2022-03-17,22,10
2022-03-17,23,6
2022-03-18,0,4
2022-03-18,1,11
2022-03-18,2,13
2022-03-18,3,18
2022-03-18,4,19
2022-03-18,5,9
2022-03-18,6,21
2022-03-18,7,52
2022-03-18,8,41
2022-03-18,9,36
2022-03-18,10,34
2022-03-18,11,30
2022-03-18,12,6
2022-03-18,13,5
2022-03-18,14,5
2022-03-18,15,6
2022-03-18,16,6
2022-03-18,17,4
2022-03-18,18,3
2022-03-18,19,1
2022-03-18,20,-1
2022-03-18,21,5
2022-03-18,22,8
2022-03-18,23,18
2022-03-19,0,16
2022-03-19,1,16
2022-03-19,2,42
2022-03-19,3,21
2022-03-19,4,60
2022-03-19,5,33
2022-03-19,6,43
2022-03-19,7,66
2022-03-19,8,49
2022-03-19,9,40
2022-03-19,10,26
2022-03-19,11,24
2022-03-19,12,22
2022-03-19,13,19
2022-03-19,14,6
2022-03-19,15,8
2022-03-19,16,6
2022-03-19,17,8
2022-03-19,18,7
2022-03-19,19,5
2022-03-19,20,8
2022-03-19,21,15
2022-03-19,22,30
2022-03-19,23,27
2022-03-20,0,21
2022-03-20,1,23
2022-03-20,2,31
2022-03-20,3,25
2022-03-20,4,19
2022-03-20,5,18
2022-03-20,6,27
2022-03-20,7,24
2022-03-20,8,19
2022-03-20,9,16
2022-03-20,10,18
2022-03-20,11,24
2022-03-20,12,19
2022-03-20,13,22
2022-03-20,14,21
2022-03-20,15,11
2022-03-20,16,11
2022-03-20,17,10
2022-03-20,18,10
2022-03-20,19,9
2022-03-20,20,7
2022-03-20,21,18
2022-03-20,22,14
2022-03-20,23,10
2022-03-21,0,8
2022-03-21,1,12
2022-03-21,2,17
2022-03-21,3,20
2022-03-21,4,13
2022-03-21,5,16
2022-03-21,6,13
2022-03-21,7,19
2022-03-21,8,19
2022-03-21,9,15
2022-03-21,10,14
2022-03-21,11,13
2022-03-21,12,8
2022-03-21,13,13
2022-03-21,14,27
2022-03-21,15,50
2022-03-21,16,22
2022-03-21,17,11
2022-03-21,18,25
2022-03-21,19,6
2022-03-21,20,20
2022-03-21,21,12
2022-03-21,22,8
2022-03-21,23,2
2022-03-22,0,1
2022-03-22,1,7
2022-03-22,2,14
2022-03-22,3,14
2022-03-22,4,13
2022-03-22,5,9
2022-03-22,6,12
2022-03-22,7,14
2022-03-22,8,12
2022-03-22,9,22
2022-03-22,10,17
2022-03-22,11,14
2022-03-22,12,10
2022-03-22,13,10
2022-03-22,14,9
2022-03-22,15,9
2022-03-22,16,13
2022-03-22,17,13
2022-03-22,18,9
2022-03-22,19,11
2022-03-22,20,17
2022-03-22,21,8
2022-03-22,22,7
2022-03-22,23,7
2022-03-23,0,11
2022-03-23,1,11
2022-03-23,2,10
2022-03-23,3,16
2022-03-23,4,23
2022-03-23,5,32
2022-03-23,6,32
2022-03-23,7,32
2022-03-23,8,39
2022-03-23,9,44
2022-03-23,10,39
2022-03-23,11,21
2022-03-23,12,10
2022-03-23,13,9
2022-03-23,14,9
2022-03-23,15,9
2022-03-23,16,28
2022-03-23,17,13
2022-03-23,18,16
2022-03-23,19,9
2022-03-23,20,9
2022-03-23,21,19
2022-03-23,22,10
2022-03-23,23,13
2022-03-24,0,13
2022-03-24,1,15
2022-03-24,2,61
2022-03-24,3,21
2022-03-24,4,15
2022-03-24,5,13
2022-03-24,6,13
2022-03-24,7,9
2022-03-24,8,15
2022-03-24,9,14
2022-03-24,10,15
2022-03-24,11,11
2022-03-24,12,10
2022-03-24,13,10
2022-03-24,14,8
2022-03-24,15,8
2022-03-24,16,6
2022-03-24,17,12
2022-03-24,18,11
2022-03-24,19,8
2022-03-24,20,8
2022-03-24,21,15
2022-03-24,22,17
2022-03-24,23,25
2022-03-25,0,21
2022-03-25,1,18
2022-03-25,2,14
2022-03-25,3,8
2022-03-25,4,12
2022-03-25,5,11
2022-03-25,6,14
2022-03-25,7,12
2022-03-25,8,13
2022-03-25,9,15
2022-03-25,10,17
2022-03-25,11,20
2022-03-25,12,13
2022-03-25,13,16
2022-03-25,14,10
2022-03-25,15,7
2022-03-25,16,12
2022-03-25,17,11
2022-03-25,18,7
2022-03-25,19,15
2022-03-25,20,11
2022-03-25,21,21
2022-03-25,22,45
2022-03-25,23,28
2022-03-26,0,21
2022-03-26,1,18
2022-03-26,2,17
2022-03-26,3,22
2022-03-26,4,36
2022-03-26,5,50
2022-03-26,6,30
2022-03-26,7,29
2022-03-26,8,25
2022-03-26,9,34
2022-03-26,10,14
2022-03-26,11,21
2022-03-26,12,29
2022-03-26,13,17
2022-03-26,14,20
2022-03-26,15,20
2022-03-26,16,6
2022-03-26,17,10
2022-03-26,18,10
2022-03-26,19,12
2022-03-26,20,14
2022-03-26,21,19
2022-03-26,22,19
2022-03-26,23,13
2022-03-27,0,13
2022-03-27,1,11
2022-03-27,2,15
2022-03-27,3,19
2022-03-27,4,21
2022-03-27,5,24
2022-03-27,6,56
2022-03-27,7,28
2022-03-27,8,20
2022-03-27,9,14
2022-03-27,10,16
2022-03-27,11,11
2022-03-27,12,18
2022-03-27,13,22
2022-03-27,14,19
2022-03-27,15,16
2022-03-27,16,12
2022-03-27,17,12
2022-03-27,18,15
2022-03-27,19,13
2022-03-27,20,19
2022-03-27,21,24
2022-03-27,22,20
2022-03-27,23,22
2022-03-28,0,21
2022-03-28,1,13
2022-03-28,2,21
2022-03-28,3,19
2022-03-28,4,25
2022-03-28,5,20
2022-03-28,6,27
2022-03-28,7,35
2022-03-28,8,49
2022-03-28,9,50
2022-03-28,10,47
2022-03-28,11,34
2022-03-28,12,18
2022-03-28,13,17
2022-03-28,14,13
2022-03-28,15,12
2022-03-28,16,9
2022-03-28,17,17
2022-03-28,18,10
2022-03-28,19,9
2022-03-28,20,7
2022-03-28,21,11
2022-03-28,22,16
2022-03-28,23,23
2022-03-29,0,18
2022-03-29,1,15
2022-03-29,2,18
2022-03-29,3,16
2022-03-29,4,20
2022-03-29,5,17
2022-03-29,6,12
2022-03-29,7,17
2022-03-29,8,20
2022-03-29,9,22
2022-03-29,10,18
2022-03-29,11,16
2022-03-29,12,10
2022-03-29,13,13
2022-03-29,14,13
2022-03-29,15,16
2022-03-29,16,23
2022-03-29,17,15
2022-03-29,18,16
2022-03-29,19,13
2022-03-29,20,12
2022-03-29,21,7
2022-03-29,22,5
2022-03-29,23,8
2022-03-30,0,8
2022-03-30,1,7
2022-03-30,2,12
2022-03-30,3,10
2022-03-30,4,5
2022-03-30,5,5
2022-03-30,6,9
2022-03-30,7,9
2022-03-30,8,14
2022-03-30,9,17
2022-03-30,10,14
2022-03-30,11,12
2022-03-30,12,20
2022-03-30,13,44
2022-03-30,14,43
2022-03-30,15,40
2022-03-30,16,20
2022-03-30,17,21
2022-03-30,18,20
2022-03-30,19,10
2022-03-30,20,19
2022-03-30,21,8
2022-03-30,22,1
2022-03-30,23,-3
2022-03-31,0,5
2022-03-31,1,12
2022-03-31,2,11
2022-03-31,3,19
2022-03-31,4,20
2022-03-31,5,18
2022-03-31,6,13
2022-03-31,7,14
2022-03-31,8,16
2022-03-31,9,15
2022-03-31,10,18
2022-03-31,11,11
2022-03-31,12,7
2022-03-31,13,9
2022-03-31,14,23
2022-03-31,15,13
2022-03-31,16,12
2022-03-31,17,9
2022-03-31,18,10
2022-03-31,19,5
2022-03-31,20,4
2022-03-31,21,6
2022-03-31,22,5
2022-03-31,23,8
2022-04-01,0,10
2022-04-01,1,25
2022-04-01,2,22
2022-04-01,3,31
2022-04-01,4,45
2022-04-01,5,28
2022-04-01,6,26
2022-04-01,7,26
2022-04-01,8,30
2022-04-01,9,51
2022-04-01,10,38
2022-04-01,11,21
2022-04-01,12,36
2022-04-01,13,19
2022-04-01,14,26
2022-04-01,15,24
2022-04-01,16,17
2022-04-01,17,10
2022-04-01,18,11
2022-04-01,19,13
2022-04-01,20,8
2022-04-01,21,6
2022-04-01,22,4
2022-04-01,23,4
2022-04-02,0,11
2022-04-02,1,9
2022-04-02,2,8
2022-04-02,3,9
2022-04-02,4,29
2022-04-02,5,25
2022-04-02,6,32
2022-04-02,7,43
2022-04-02,8,88
2022-04-02,9,75
2022-04-02,10,49
2022-04-02,11,30
2022-04-02,12,9
2022-04-02,13,8
2022-04-02,14,6
2022-04-02,15,0
2022-04-02,16,0
2022-04-02,17,0
2022-04-02,18,0
2022-04-02,19,58
2022-04-02,20,0
2022-04-02,21,50
2022-04-02,22,14
2022-04-02,23,0
2022-04-03,0,0
2022-04-03,1,58
2022-04-03,2,4
2022-04-03,4,11
2022-04-03,5,10
2022-04-03,6,44
2022-04-03,7,35
2022-04-03,8,31
2022-04-03,9,21
2022-04-03,10,16
2022-04-03,11,17
2022-04-03,12,25
2022-04-03,13,12
2022-04-03,14,16
2022-04-03,15,25
2022-04-03,16,7
2022-04-03,17,8
2022-04-03,18,6
2022-04-03,19,4
2022-04-03,20,3
2022-04-03,21,2
2022-04-03,22,1
2022-04-03,23,2
2022-04-04,0,1
2022-04-04,1,-2
2022-04-04,2,-6
2022-04-04,3,-5
2022-04-04,4,-4
2022-04-04,5,-1
2022-04-04,6,3
2022-04-04,7,0
2022-04-04,8,-1
2022-04-04,9,8
2022-04-04,10,12
2022-04-04,11,12
2022-04-04,12,12
2022-04-04,13,12
2022-04-04,14,23
2022-04-04,15,45
2022-04-04,16,26
2022-04-04,17,17
2022-04-04,18,12
2022-04-04,19,36
2022-04-04,20,22
2022-04-04,21,11
2022-04-04,22,14
2022-04-04,23,9
2022-04-05,0,6
2022-04-05,1,6
2022-04-05,2,4
2022-04-05,3,8
2022-04-05,4,5
2022-04-05,5,0
2022-04-05,6,5
2022-04-05,7,17
2022-04-05,8,22
2022-04-05,9,32
2022-04-05,10,28
2022-04-05,11,16
2022-04-05,12,14
2022-04-05,13,18
2022-04-05,14,7
2022-04-05,15,23
2022-04-05,16,25
2022-04-05,17,13
2022-04-05,18,14
2022-04-05,19,12
2022-04-05,20,21
2022-04-05,21,20
2022-04-05,22,6
2022-04-05,23,15
2022-04-06,0,15
2022-04-06,1,13
2022-04-06,2,10
2022-04-06,3,3
2022-04-06,4,0
2022-04-06,5,30
2022-04-06,6,52
2022-04-06,7,50
2022-04-06,8,57
2022-04-06,9,61
2022-04-06,10,70
2022-04-06,11,43
2022-04-06,12,29
2022-04-06,13,19
2022-04-06,14,21
2022-04-06,15,16
2022-04-06,16,30
2022-04-06,17,10
2022-04-06,18,11
2022-04-06,19,20
2022-04-06,20,9
2022-04-06,21,7
2022-04-06,22,10
2022-04-06,23,15
2022-04-07,0,23
2022-04-07,1,14
2022-04-07,2,28
2022-04-07,3,54
2022-04-07,4,42
2022-04-07,5,3
2022-04-07,6,13
2022-04-07,7,31
2022-04-07,8,27
2022-04-07,9,46
2022-04-07,10,46
2022-04-07,11,42
2022-04-07,12,162
2022-04-07,13,0
2022-04-07,14,0
2022-04-07,15,0
2022-04-07,16,0
2022-04-07,17,0
2022-04-07,18,0
2022-04-07,19,0
2022-04-07,20,0
2022-04-07,21,0
2022-04-07,22,0
2022-04-07,23,0
2022-04-08,0,0
2022-04-08,1,0
2022-04-08,2,0
2022-04-08,3,0
2022-04-08,4,0
2022-04-08,5,0
2022-04-08,6,0
2022-04-08,7,156
2022-04-08,8,142
2022-04-08,9,136
2022-04-08,10,141
2022-04-08,11,0
2022-04-08,12,0
2022-04-08,13,68
2022-04-08,14,14
2022-04-08,15,26
2022-04-08,16,17
2022-04-08,17,10
2022-04-08,18,8
2022-04-08,19,7
2022-04-08,20,10
2022-04-08,21,9
2022-04-08,22,14
2022-04-08,23,18
2022-04-09,0,15
2022-04-09,1,10
2022-04-09,2,20
2022-04-09,3,23
2022-04-09,4,14
2022-04-09,5,14
2022-04-09,6,10
2022-04-09,7,9
2022-04-09,8,14
2022-04-09,9,15
2022-04-09,10,18
2022-04-09,11,16
2022-04-09,12,19
2022-04-09,13,28
2022-04-09,14,29
2022-04-09,15,21
2022-04-09,16,13
2022-04-09,17,24
2022-04-09,18,12
2022-04-09,19,7
2022-04-09,20,7
2022-04-09,21,7
2022-04-09,22,10
2022-04-09,23,9
2022-04-10,0,14
2022-04-10,1,17
2022-04-10,2,16
2022-04-10,3,13
2022-04-10,4,14
2022-04-10,5,19
2022-04-10,6,17
2022-04-10,7,13
2022-04-10,8,12
2022-04-10,9,15
2022-04-10,10,20
2022-04-10,11,11
2022-04-10,12,13
2022-04-10,13,11
2022-04-10,14,12
2022-04-10,15,30
2022-04-10,16,11
2022-04-10,17,8
2022-04-10,18,4
2022-04-10,19,16
2022-04-10,20,4
2022-04-10,21,4
2022-04-10,22,1
2022-04-10,23,1
2022-04-11,0,2
2022-04-11,1,3
2022-04-11,2,5
2022-04-11,3,6
2022-04-11,4,6
2022-04-11,5,4
2022-04-11,6,1
2022-04-11,7,3
2022-04-11,8,5
2022-04-11,9,22
2022-04-11,10,13
2022-04-11,11,9
2022-04-11,12,12
2022-04-11,13,9
2022-04-11,14,6
2022-04-11,15,7
2022-04-11,16,5
2022-04-11,17,4
2022-04-11,18,1
2022-04-11,19,1
2022-04-11,20,3
2022-04-11,21,2
2022-04-11,22,0
2022-04-11,23,0
2022-04-12,0,1
2022-04-12,1,-1
2022-04-12,2,3
2022-04-12,3,5
2022-04-12,4,12
2022-04-12,5,11
2022-04-12,6,9
2022-04-12,7,10
2022-04-12,8,10
2022-04-12,9,11
2022-04-12,10,8
2022-04-12,11,11
2022-04-12,12,7
2022-04-12,13,8
2022-04-12,14,7
2022-04-12,15,11
2022-04-12,16,13
2022-04-12,17,7
2022-04-12,18,0
2022-04-12,20,6
2022-04-12,21,3
2022-04-12,22,5
2022-04-12,23,7
2022-04-13,0,5
2022-04-13,1,2
2022-04-13,2,5
2022-04-13,3,9
2022-04-13,4,11
2022-04-13,5,14
2022-04-13,6,27
2022-04-13,7,28
2022-04-13,8,16
2022-04-13,9,13
2022-04-13,10,30
2022-04-13,11,35
2022-04-13,12,17
2022-04-13,13,11
2022-04-13,14,8
2022-04-13,15,7
2022-04-13,16,5
2022-04-13,17,7
2022-04-13,18,6
2022-04-13,19,3
2022-04-13,20,1
2022-04-13,21,2
2022-04-13,22,11
2022-04-13,23,17
2022-04-14,0,16
2022-04-14,1,14
2022-04-14,2,11
2022-04-14,3,10
2022-04-14,4,21
2022-04-14,5,25
2022-04-14,6,22
2022-04-14,7,22
2022-04-14,8,20
2022-04-14,9,28
2022-04-14,10,30
2022-04-14,11,25
2022-04-14,12,30
2022-04-14,13,22
2022-04-14,14,14
2022-04-14,15,18
2022-04-14,16,7
2022-04-14,17,8
2022-04-14,18,5
2022-04-14,19,5
2022-04-14,20,5
2022-04-14,21,4
2022-04-14,22,5
2022-04-14,23,11
2022-04-15,0,8
2022-04-15,1,11
2022-04-15,2,23
2022-04-15,3,22
2022-04-15,4,27
2022-04-15,5,18
2022-04-15,6,21
2022-04-15,7,16
2022-04-15,8,21
2022-04-15,9,27
2022-04-15,10,29
2022-04-15,11,28
2022-04-15,12,24
2022-04-15,13,20
2022-04-15,14,13
2022-04-15,15,11
2022-04-15,16,3
2022-04-15,17,0
2022-04-15,18,1
2022-04-15,19,2
2022-04-15,20,2
2022-04-15,21,2
2022-04-15,22,3
2022-04-15,23,5
2022-04-16,0,4
2022-04-16,1,6
2022-04-16,2,12
2022-04-16,3,16
2022-04-16,4,19
2022-04-16,5,23
2022-04-16,6,18
2022-04-16,7,26
2022-04-16,8,21
2022-04-16,9,25
2022-04-16,10,19
2022-04-16,11,22
2022-04-16,12,23
2022-04-16,13,21
2022-04-16,14,23
2022-04-16,15,5
2022-04-16,16,7
2022-04-16,17,4
2022-04-16,18,76
2022-04-16,19,14
2022-04-16,20,8
2022-04-16,21,5
2022-04-16,22,16
2022-04-16,23,12
2022-04-17,0,11
2022-04-17,1,8
2022-04-17,2,12
2022-04-17,3,38
2022-04-17,4,42
2022-04-17,5,26
2022-04-17,6,33
2022-04-17,7,36
2022-04-17,8,29
2022-04-17,9,27
2022-04-17,10,23
2022-04-17,11,37
2022-04-17,12,32
2022-04-17,13,30
2022-04-17,14,17
2022-04-17,15,2
2022-04-17,16,5
2022-04-17,17,3
2022-04-17,18,0
2022-04-17,19,4
2022-04-17,20,5
2022-04-17,21,4
2022-04-17,22,18
2022-04-17,23,23
2022-04-18,0,15
2022-04-18,1,20
2022-04-18,2,18
2022-04-18,3,19
2022-04-18,4,19
2022-04-18,5,15
2022-04-18,6,18
2022-04-18,7,14
2022-04-18,8,26
2022-04-18,9,25
2022-04-18,10,31
2022-04-18,11,32
2022-04-18,12,34
2022-04-18,13,35
2022-04-18,14,29
2022-04-18,15,26
2022-04-18,16,23
2022-04-18,17,23
2022-04-18,18,16
2022-04-18,19,19
2022-04-18,20,14
2022-04-18,21,15
2022-04-18,22,15
2022-04-18,23,61
2022-04-19,0,10
2022-04-19,1,16
2022-04-19,2,49
2022-04-19,3,26
2022-04-19,4,30
2022-04-19,5,32
2022-04-19,6,35
2022-04-19,7,38
2022-04-19,8,28
2022-04-19,9,32
2022-04-19,10,38
2022-04-19,11,31
2022-04-19,12,23
2022-04-19,13,27
2022-04-19,15,0
2022-04-19,16,59
2022-04-19,17,9
2022-04-19,18,7
2022-04-19,19,9
2022-04-19,20,9
2022-04-19,21,13
2022-04-19,22,13
2022-04-19,23,14
2022-04-20,0,42
2022-04-20,1,26
2022-04-20,2,26
2022-04-20,3,23
2022-04-20,4,20
2022-04-20,5,23
2022-04-20,6,17
2022-04-20,7,20
2022-04-20,8,13
2022-04-20,9,17
2022-04-20,10,23
2022-04-20,11,19
2022-04-20,12,12
2022-04-20,13,14
2022-04-20,14,14
2022-04-20,15,10
2022-04-20,16,6
2022-04-20,17,3
2022-04-20,18,3
2022-04-20,19,7
2022-04-20,20,5
2022-04-20,21,9
2022-04-20,22,9
2022-04-20,23,10
2022-04-21,0,6
2022-04-21,1,-3
2022-04-21,2,-11
2022-04-21,3,-6
2022-04-21,4,6
2022-04-21,5,20
2022-04-21,6,40
2022-04-21,7,25
2022-04-21,8,8
2022-04-21,9,23
2022-04-21,10,28
2022-04-21,11,24
2022-04-21,12,17
2022-04-21,13,13
2022-04-21,14,20
2022-04-21,15,17
2022-04-21,16,20
2022-04-21,17,38
2022-04-21,18,11
2022-04-21,19,7
2022-04-21,20,6
2022-04-21,21,8
2022-04-21,22,8
2022-04-21,23,83
2022-04-22,0,10
2022-04-22,1,-11
2022-04-22,2,-13
2022-04-22,3,1
2022-04-22,4,4
2022-04-22,5,3
2022-04-22,6,17
2022-04-22,7,19
2022-04-22,8,11
2022-04-22,9,8
2022-04-22,10,7
2022-04-22,11,10
2022-04-22,12,14
2022-04-22,13,16
2022-04-22,14,15
2022-04-22,15,18
2022-04-22,16,18
2022-04-22,17,22
2022-04-22,18,32
2022-04-22,19,13
2022-04-22,20,18
2022-04-22,21,12
2022-04-22,22,11
2022-04-22,23,8
2022-04-23,0,2
2022-04-23,1,-9
2022-04-23,2,-12
2022-04-23,3,6
2022-04-23,4,9
2022-04-23,5,6
2022-04-23,6,12
2022-04-23,7,23
2022-04-23,8,17
2022-04-23,9,21
2022-04-23,10,20
2022-04-23,11,8
2022-04-23,12,8
2022-04-23,13,9
2022-04-23,14,12
2022-04-23,15,9
2022-04-23,16,11
2022-04-23,17,29
2022-04-23,18,12
2022-04-23,19,8
2022-04-23,20,8
2022-04-23,21,7
2022-04-23,22,4
2022-04-23,23,2
2022-04-24,0,-1
2022-04-24,1,-4
2022-04-24,2,-8
2022-04-24,3,-12
2022-04-24,4,2
2022-04-24,5,6
2022-04-24,6,7
2022-04-24,7,17
2022-04-24,8,16
2022-04-24,9,21
2022-04-24,10,20
2022-04-24,11,20
2022-04-24,12,14
2022-04-24,13,14
2022-04-24,14,21
2022-04-24,15,16
2022-04-24,16,18
2022-04-24,17,30
