Fecha,Hora,PM25
2022-06-16,5,17
2022-06-16,6,20
2022-06-16,7,20
2022-06-16,8,18
2022-06-16,9,13
2022-06-16,10,18
2022-06-16,11,19
2022-06-16,12,12
2022-06-16,13,11
2022-06-16,14,12
2022-06-16,15,8
2022-06-16,16,7
2022-06-16,17,4
2022-06-16,18,3
2022-06-16,19,5
2022-06-16,20,12
2022-06-16,21,11
2022-06-16,22,8
2022-06-16,23,13
2022-06-17,0,9
2022-06-17,1,7
2022-06-17,2,9
2022-06-17,3,12
2022-06-17,4,12
2022-06-17,5,10
2022-06-17,6,12
2022-06-17,7,9
2022-06-17,8,10
2022-06-17,9,5
2022-06-17,10,4
2022-06-17,11,9
2022-06-17,12,7
2022-06-17,13,9
2022-06-17,14,10
2022-06-17,15,6
2022-06-17,16,4
2022-06-17,17,5
2022-06-17,18,4
2022-06-17,19,8
2022-06-17,20,10
2022-06-17,21,10
2022-06-17,22,12
2022-06-17,23,10
2022-06-18,0,7
2022-06-18,1,9
2022-06-18,2,7
2022-06-18,3,4
2022-06-18,4,4
2022-06-18,5,8
2022-06-18,6,6
2022-06-18,7,7
2022-06-18,8,17
2022-06-18,9,12
2022-06-18,10,15
2022-06-18,11,11
2022-06-18,12,9
2022-06-18,13,10
2022-06-18,14,15
2022-06-18,15,8
2022-06-18,16,6
2022-06-18,17,5
2022-06-18,18,4
2022-06-18,19,6
2022-06-18,20,4
2022-06-18,21,4
2022-06-18,22,7
2022-06-18,23,11
2022-06-19,0,10
2022-06-19,1,9
2022-06-19,2,8
2022-06-19,3,6
2022-06-19,4,8
2022-06-19,5,10
2022-06-19,6,13
2022-06-19,7,11
2022-06-19,8,9
2022-06-19,9,9
2022-06-19,10,7
2022-06-19,11,4
2022-06-19,12,3
2022-06-19,13,3
2022-06-19,14,3
2022-06-19,15,6
2022-06-19,16,5
2022-06-19,17,2
2022-06-19,18,0
2022-06-19,19,1
2022-06-19,20,2
2022-06-19,21,1
2022-06-19,22,3
2022-06-19,23,4
2022-06-20,0,3
2022-06-20,1,2
2022-06-20,2,4
2022-06-20,3,4
2022-06-20,4,3
2022-06-20,5,3
2022-06-20,6,3
2022-06-20,7,4
2022-06-20,8,3
2022-06-20,9,4
2022-06-20,10,4
2022-06-20,11,4
2022-06-20,12,3
2022-06-20,13,1
2022-06-20,14,2
2022-06-20,15,3
2022-06-20,16,4
2022-06-20,17,2
2022-06-20,18,0
2022-06-20,19,2
2022-06-20,20,2
2022-06-20,21,5
2022-06-20,22,4
2022-06-20,23,6
2022-06-21,0,6
2022-06-21,1,6
2022-06-21,2,5
2022-06-21,3,9
2022-06-21,4,7
2022-06-21,5,11
2022-06-21,6,13
2022-06-21,7,15
2022-06-21,8,12
2022-06-21,9,8
2022-06-21,10,7
2022-06-21,11,5
2022-06-21,12,7
2022-06-21,13,6
2022-06-21,14,18
2022-06-21,15,8
2022-06-21,16,5
2022-06-21,17,4
2022-06-21,18,3
2022-06-21,19,2
2022-06-21,20,6
2022-06-21,21,5
2022-06-21,22,3
2022-06-21,23,4
2022-06-22,0,4
2022-06-22,1,5
2022-06-22,2,3
2022-06-22,3,3
2022-06-22,4,4
2022-06-22,5,2
2022-06-22,6,3
2022-06-22,7,8
2022-06-22,8,6
2022-06-22,9,3
2022-06-22,10,1
2022-06-22,11,1
2022-06-22,12,2
2022-06-22,13,5
2022-06-22,14,5
2022-06-22,15,3
2022-06-22,16,1
2022-06-22,17,0
2022-06-22,18,1
2022-06-22,19,2
2022-06-22,20,4
2022-06-22,21,3
2022-06-22,22,3
2022-06-22,23,3
2022-06-23,0,5
2022-06-23,1,4
2022-06-23,2,4
2022-06-23,3,2
2022-06-23,4,1
2022-06-23,5,3
2022-06-23,6,4
2022-06-23,7,6
2022-06-23,8,7
2022-06-23,9,5
2022-06-23,10,4
2022-06-23,11,6
2022-06-23,12,5
2022-06-23,13,3
2022-06-23,14,4
2022-06-23,15,6
2022-06-23,16,5
2022-06-23,17,4
2022-06-23,18,5
2022-06-23,19,3
2022-06-23,20,2
2022-06-23,21,13
2022-06-23,22,11
2022-06-23,23,11
2022-06-24,0,11
2022-06-24,1,11
2022-06-24,2,11
2022-06-24,3,12
2022-06-24,4,19
2022-06-24,5,20
2022-06-24,6,21
2022-06-24,7,18
2022-06-24,8,26
2022-06-24,9,21
2022-06-24,10,20
2022-06-24,11,17
2022-06-24,12,15
2022-06-24,13,14
2022-06-24,14,23
2022-06-24,15,14
2022-06-24,16,17
2022-06-24,17,16
2022-06-24,18,18
2022-06-24,19,14
2022-06-24,20,14
2022-06-24,21,26
2022-06-24,22,9
2022-06-24,23,9
2022-06-25,0,12
2022-06-25,1,7
2022-06-25,2,4
2022-06-25,3,4
2022-06-25,4,3
2022-06-25,5,4
2022-06-25,6,5
2022-06-25,7,7
2022-06-25,8,11
2022-06-25,9,9
2022-06-25,10,9
2022-06-25,11,6
2022-06-25,12,9
2022-06-25,13,14
2022-06-25,14,8
2022-06-25,15,7
2022-06-25,16,5
2022-06-25,17,7
2022-06-25,18,6
2022-06-25,19,5
2022-06-25,20,10
2022-06-25,21,13
2022-06-25,22,8
2022-06-25,23,5
2022-06-26,0,4
2022-06-26,1,8
2022-06-26,2,6
2022-06-26,3,3
2022-06-26,4,3
2022-06-26,5,1
2022-06-26,6,-1
2022-06-26,7,-2
2022-06-26,8,4
2022-06-26,9,3
2022-06-26,10,3
2022-06-26,11,4
2022-06-26,12,2
2022-06-26,13,1
2022-06-26,14,0
2022-06-26,15,4
2022-06-26,16,3
2022-06-26,17,3
2022-06-26,18,5
2022-06-26,19,7
2022-06-26,20,4
2022-06-26,21,3
2022-06-26,22,6
2022-06-26,23,6
2022-06-27,0,8
2022-06-27,1,7
2022-06-27,2,7
2022-06-27,3,6
2022-06-27,4,4
2022-06-27,5,4
2022-06-27,6,8
2022-06-27,7,6
2022-06-27,8,7
2022-06-27,9,11
2022-06-27,10,10
2022-06-27,11,8
2022-06-27,12,9
2022-06-27,13,5
2022-06-27,14,6
2022-06-27,15,3
2022-06-27,16,6
2022-06-27,17,4
2022-06-27,18,3
2022-06-27,19,4
2022-06-27,20,4
2022-06-27,21,6
2022-06-27,22,5
2022-06-27,23,4
2022-06-28,0,4
2022-06-28,1,4
2022-06-28,2,4
2022-06-28,3,2
2022-06-28,4,5
2022-06-28,5,4
2022-06-28,6,5
2022-06-28,7,5
2022-06-28,8,17
2022-06-28,9,13
2022-06-28,10,14
2022-06-28,11,8
2022-06-28,12,5
2022-06-28,13,4
2022-06-28,14,2
2022-06-28,15,1
2022-06-28,16,0
2022-06-28,17,0
2022-06-28,18,0
2022-06-28,19,6
2022-06-28,20,6
2022-06-28,21,5
2022-06-28,22,5
2022-06-28,23,3
2022-06-29,0,3
2022-06-29,1,6
2022-06-29,2,5
2022-06-29,3,4
2022-06-29,4,4
2022-06-29,5,2
2022-06-29,6,4
2022-06-29,7,4
2022-06-29,8,7
2022-06-29,9,12
2022-06-29,10,11
2022-06-29,11,6
2022-06-29,12,5
2022-06-29,13,5
2022-06-29,14,2
2022-06-29,15,6
2022-06-29,16,1
2022-06-29,17,1
2022-06-29,18,4
2022-06-29,19,7
2022-06-29,20,12
2022-06-29,21,10
2022-06-29,22,6
2022-06-29,23,8
2022-06-30,0,6
2022-06-30,1,11
2022-06-30,2,11
2022-06-30,3,11
2022-06-30,4,13
2022-06-30,5,9
2022-06-30,6,11
2022-06-30,7,10
2022-06-30,8,10
2022-06-30,9,13
2022-06-30,10,15
2022-06-30,11,16
2022-06-30,12,11
2022-06-30,13,13
2022-06-30,14,15
2022-06-30,15,11
2022-06-30,16,10
2022-06-30,17,13
2022-06-30,18,11
2022-06-30,19,10
2022-06-30,20,11
2022-06-30,21,12
2022-06-30,22,9
2022-06-30,23,7
2022-07-01,0,5
2022-07-01,1,4
2022-07-01,2,4
2022-07-01,3,4
2022-07-01,4,6
2022-07-01,5,5
2022-07-01,6,1
2022-07-01,7,5
2022-07-01,8,7
2022-07-01,9,7
2022-07-01,10,11
2022-07-01,11,6
2022-07-01,12,9
2022-07-01,13,10
2022-07-01,14,9
2022-07-01,15,16
2022-07-01,16,16
2022-07-01,17,9
2022-07-01,18,7
2022-07-01,19,7
2022-07-01,20,10
2022-07-01,21,12
2022-07-01,22,8
2022-07-01,23,6
2022-07-02,0,12
2022-07-02,1,9
2022-07-02,2,14
2022-07-02,3,10
2022-07-02,4,12
2022-07-02,5,9
2022-07-02,6,8
2022-07-02,7,13
2022-07-02,8,11
2022-07-02,9,15
2022-07-02,10,15
2022-07-02,11,12
2022-07-02,12,12
2022-07-02,13,16
2022-07-02,14,15
2022-07-02,15,21
2022-07-02,16,13
2022-07-02,17,14
2022-07-02,18,16
2022-07-02,19,9
2022-07-02,20,16
2022-07-02,21,11
2022-07-02,22,10
2022-07-02,23,16
2022-07-03,0,15
2022-07-03,1,9
2022-07-03,2,10
2022-07-03,3,7
2022-07-03,4,7
2022-07-03,5,8
2022-07-03,6,13
2022-07-03,7,17
2022-07-03,8,13
2022-07-03,9,10
2022-07-03,10,12
2022-07-03,11,12
2022-07-03,12,14
2022-07-03,13,12
2022-07-03,14,9
2022-07-03,15,10
2022-07-03,16,12
2022-07-03,17,10
2022-07-03,18,8
2022-07-03,19,7
2022-07-03,20,6
2022-07-03,21,6
2022-07-03,22,6
2022-07-03,23,5
2022-07-04,0,7
2022-07-04,1,5
2022-07-04,2,9
2022-07-04,3,9
2022-07-04,4,7
2022-07-04,5,9
2022-07-04,6,9
2022-07-04,7,13
2022-07-04,8,13
2022-07-04,9,16
2022-07-04,10,11
2022-07-04,11,12
2022-07-04,12,12
2022-07-04,13,9
2022-07-04,14,7
2022-07-04,15,9
2022-07-04,16,5
2022-07-04,17,0
2022-07-04,18,-1
2022-07-04,19,1
2022-07-04,20,2
2022-07-04,21,7
2022-07-04,22,6
2022-07-04,23,4
2022-07-05,0,2
2022-07-05,1,5
2022-07-05,2,7
2022-07-05,3,5
2022-07-05,4,5
2022-07-05,5,6
2022-07-05,6,6
2022-07-05,7,4
2022-07-05,8,1
2022-07-05,9,7
2022-07-05,10,6
2022-07-05,11,3
2022-07-05,12,3
2022-07-05,13,3
2022-07-05,14,2
2022-07-05,15,7
2022-07-05,16,7
2022-07-05,17,6
2022-07-05,18,10
2022-07-05,19,8
2022-07-05,20,5
2022-07-05,21,10
2022-07-05,22,11
2022-07-05,23,7
2022-07-06,0,8
2022-07-06,1,10
2022-07-06,2,7
2022-07-06,3,6
2022-07-06,4,4
2022-07-06,5,2
2022-07-06,6,6
2022-07-06,7,8
2022-07-06,8,6
2022-07-06,9,15
2022-07-06,10,10
2022-07-06,11,15
2022-07-06,12,15
2022-07-06,13,10
2022-07-06,14,10
2022-07-06,15,6
2022-07-06,16,4
2022-07-06,17,4
2022-07-06,18,3
2022-07-06,19,6
2022-07-06,20,14
2022-07-06,21,11
2022-07-06,22,15
2022-07-06,23,11
2022-07-07,0,9
2022-07-07,1,13
2022-07-07,2,9
2022-07-07,3,6
2022-07-07,4,7
2022-07-07,5,10
2022-07-07,6,11
2022-07-07,7,14
2022-07-07,8,11
2022-07-07,9,12
2022-07-07,10,11
2022-07-07,11,8
2022-07-07,12,10
2022-07-07,13,7
2022-07-07,14,7
2022-07-07,15,5
2022-07-07,16,1
2022-07-07,17,1
2022-07-07,18,5
2022-07-07,19,5
2022-07-07,20,5
2022-07-07,21,5
2022-07-07,22,4
2022-07-07,23,5
2022-07-08,0,9
2022-07-08,1,9
2022-07-08,2,9
2022-07-08,3,11
2022-07-08,4,9
2022-07-08,5,8
2022-07-08,6,10
2022-07-08,7,9
2022-07-08,8,13
2022-07-08,9,17
2022-07-08,10,10
2022-07-08,11,12
2022-07-08,12,12
2022-07-08,13,10
2022-07-08,14,7
2022-07-08,15,5
2022-07-08,16,5
2022-07-08,17,3
2022-07-08,18,5
2022-07-08,19,3
2022-07-08,20,1
2022-07-08,21,6
2022-07-08,22,7
2022-07-08,23,9
2022-07-09,0,10
2022-07-09,1,7
2022-07-09,2,5
2022-07-09,3,11
2022-07-09,4,9
2022-07-09,5,7
2022-07-09,6,14
2022-07-09,7,11
2022-07-09,8,17
2022-07-09,9,10
2022-07-09,10,10
2022-07-09,11,6
2022-07-09,12,8
2022-07-09,13,6
2022-07-09,14,3
2022-07-09,15,6
2022-07-09,16,6
2022-07-09,17,4
2022-07-09,18,3
2022-07-09,19,3
2022-07-09,20,1
2022-07-09,21,3
2022-07-09,22,4
2022-07-09,23,8
2022-07-10,0,5
2022-07-10,1,10
2022-07-10,2,7
2022-07-10,3,5
2022-07-10,4,4
2022-07-10,5,5
2022-07-10,6,4
2022-07-10,7,9
2022-07-10,8,8
2022-07-10,9,8
2022-07-10,10,5
2022-07-10,11,5
2022-07-10,12,2
2022-07-10,13,1
2022-07-10,14,1
2022-07-10,15,0
2022-07-10,16,2
2022-07-10,17,2
2022-07-10,18,2
2022-07-10,19,2
2022-07-10,20,2
2022-07-10,21,4
2022-07-10,22,5
2022-07-10,23,5
2022-07-11,0,2
2022-07-11,1,5
2022-07-11,2,8
2022-07-11,3,6
2022-07-11,4,9
2022-07-11,5,11
2022-07-11,6,6
2022-07-11,7,6
2022-07-11,8,17
2022-07-11,9,13
2022-07-11,10,12
2022-07-11,11,9
2022-07-11,12,5
2022-07-11,13,5
2022-07-11,14,5
2022-07-11,15,6
2022-07-11,16,3
2022-07-11,17,-1
2022-07-11,18,1
2022-07-11,19,1
2022-07-11,20,2
2022-07-11,21,2
2022-07-11,22,5
2022-07-11,23,6
2022-07-12,0,5
2022-07-12,1,3
2022-07-12,2,6
2022-07-12,3,3
2022-07-12,4,-1
2022-07-12,5,1
2022-07-12,6,14
2022-07-12,7,11
2022-07-12,8,7
2022-07-12,9,3
2022-07-12,10,0
2022-07-12,11,3
2022-07-12,12,5
2022-07-12,13,6
2022-07-12,14,5
2022-07-12,15,3
2022-07-12,16,6
2022-07-12,17,7
2022-07-12,18,6
2022-07-12,19,6
2022-07-12,20,8
2022-07-12,21,11
2022-07-12,22,11
2022-07-12,23,9
2022-07-13,0,6
2022-07-13,1,9
2022-07-13,2,6
2022-07-13,3,6
2022-07-13,4,6
2022-07-13,5,4
2022-07-13,6,2
2022-07-13,7,6
2022-07-13,8,9
2022-07-13,9,8
2022-07-13,10,15
2022-07-13,11,9
2022-07-13,12,5
2022-07-13,13,5
2022-07-13,14,6
2022-07-13,15,10
2022-07-13,16,8
2022-07-13,17,7
2022-07-13,18,5
2022-07-13,19,4
2022-07-13,20,4
2022-07-13,21,7
2022-07-13,22,8
2022-07-13,23,12
2022-07-14,0,12
2022-07-14,1,13
2022-07-14,2,18
2022-07-14,3,12
2022-07-14,4,15
2022-07-14,5,15
2022-07-14,6,9
2022-07-14,7,10
2022-07-14,8,13
2022-07-14,9,11
2022-07-14,10,16
2022-07-14,11,15
2022-07-14,12,10
2022-07-14,13,8
2022-07-14,14,7
2022-07-14,15,4
2022-07-14,16,2
2022-07-14,17,1
2022-07-14,18,7
2022-07-14,19,6
2022-07-14,20,8
2022-07-14,21,8
2022-07-14,22,7
2022-07-14,23,4
2022-07-15,0,8
2022-07-15,1,5
2022-07-15,2,9
2022-07-15,3,6
2022-07-15,4,5
2022-07-15,5,9
2022-07-15,6,7
2022-07-15,7,7
2022-07-15,8,6
2022-07-15,9,8
2022-07-15,10,5
2022-07-15,11,3
2022-07-15,12,3
2022-07-15,13,2
2022-07-15,14,3
2022-07-15,15,3
2022-07-15,16,3
2022-07-15,17,6
2022-07-15,18,6
2022-07-15,19,5
2022-07-15,20,7
2022-07-15,21,8
2022-07-15,22,8
2022-07-15,23,8
2022-07-16,0,4
2022-07-16,1,5
2022-07-16,2,7
2022-07-16,3,5
2022-07-16,4,5
2022-07-16,5,7
2022-07-16,6,9
2022-07-16,7,7
2022-07-16,8,10
2022-07-16,9,9
2022-07-16,10,9
2022-07-16,11,7
2022-07-16,12,6
2022-07-16,13,4
2022-07-16,14,11
2022-07-16,15,7
2022-07-16,16,10
2022-07-16,17,6
2022-07-16,18,2
2022-07-16,19,3
2022-07-16,20,7
2022-07-16,21,6
2022-07-16,22,11
2022-07-16,23,11
2022-07-17,0,8
2022-07-17,1,19
2022-07-17,2,19
2022-07-17,3,13
2022-07-17,4,13
2022-07-17,5,15
2022-07-17,6,12
2022-07-17,7,18
2022-07-17,8,15
2022-07-17,9,18
2022-07-17,10,18
2022-07-17,11,11
2022-07-17,12,17
2022-07-17,13,14
2022-07-17,14,10
2022-07-17,15,7
2022-07-17,16,8
2022-07-17,17,6
2022-07-17,18,4
2022-07-17,19,6
2022-07-17,20,6
2022-07-17,21,4
2022-07-17,22,8
2022-07-17,23,6
2022-07-18,0,4
2022-07-18,1,6
2022-07-18,2,6
2022-07-18,3,4
2022-07-18,4,4
2022-07-18,5,6
2022-07-18,6,10
2022-07-18,7,13
2022-07-18,8,23
2022-07-18,9,16
2022-07-18,10,10
2022-07-18,11,8
2022-07-18,12,10
2022-07-18,13,18
2022-07-18,14,14
2022-07-18,15,13
2022-07-18,16,7
2022-07-18,17,5
2022-07-18,18,5
2022-07-18,19,5
2022-07-18,20,6
2022-07-18,21,5
2022-07-18,22,6
2022-07-18,23,6
2022-07-19,0,4
2022-07-19,1,4
2022-07-19,2,4
2022-07-19,3,5
2022-07-19,4,7
2022-07-19,5,6
2022-07-19,6,9
2022-07-19,7,15
2022-07-19,8,11
2022-07-19,9,16
2022-07-19,10,17
2022-07-19,11,8
2022-07-19,12,10
2022-07-19,13,9
2022-07-19,14,6
2022-07-19,15,5
2022-07-19,16,2
2022-07-19,17,2
2022-07-19,18,6
2022-07-19,19,5
2022-07-19,20,3
2022-07-19,21,2
2022-07-19,22,1
2022-07-19,23,1
2022-07-20,0,1
2022-07-20,1,3
2022-07-20,2,7
2022-07-20,3,10
2022-07-20,4,7
2022-07-20,5,15
2022-07-20,6,14
2022-07-20,7,23
2022-07-20,8,16
2022-07-20,9,17
2022-07-20,10,11
2022-07-20,11,11
2022-07-20,12,7
2022-07-20,13,5
2022-07-20,14,5
2022-07-20,15,7
2022-07-20,16,6
2022-07-20,17,3
2022-07-20,18,7
2022-07-20,19,6
2022-07-20,20,4
2022-07-20,21,2
2022-07-20,22,7
2022-07-20,23,6
2022-07-21,0,6
2022-07-21,1,5
2022-07-21,2,4
2022-07-21,3,9
2022-07-21,4,6
2022-07-21,5,5
2022-07-21,6,7
2022-07-21,7,15
2022-07-21,8,12
2022-07-21,9,16
2022-07-21,10,3
2022-07-21,11,4
2022-07-21,12,3
2022-07-21,13,0
2022-07-21,14,0
2022-07-21,15,1
2022-07-21,16,2
2022-07-21,17,3
2022-07-21,18,2
2022-07-21,19,1
2022-07-21,20,2
2022-07-21,21,6
2022-07-21,22,4
2022-07-21,23,6
2022-07-22,0,5
2022-07-22,1,3
2022-07-22,2,5
2022-07-22,3,5
2022-07-22,4,6
2022-07-22,5,4
2022-07-22,6,8
2022-07-22,7,10
2022-07-22,8,10
2022-07-22,9,13
2022-07-22,10,15
2022-07-22,11,15
2022-07-22,12,12
2022-07-22,13,9
2022-07-22,14,12
2022-07-22,15,7
2022-07-22,16,3
2022-07-22,17,4
2022-07-22,18,2
2022-07-22,19,1
2022-07-22,20,1
2022-07-22,21,5
2022-07-22,22,7
2022-07-22,23,8
2022-07-23,0,7
2022-07-23,1,6
2022-07-23,2,15
2022-07-23,3,13
2022-07-23,4,9
2022-07-23,5,9
2022-07-23,6,15
2022-07-23,7,14
2022-07-23,8,18
2022-07-23,9,21
2022-07-23,10,21
2022-07-23,11,10
2022-07-23,12,14
2022-07-23,13,11
2022-07-23,14,9
2022-07-23,15,8
2022-07-23,16,11
2022-07-23,17,10
2022-07-23,18,9
2022-07-23,19,6
2022-07-23,20,3
2022-07-23,21,7
2022-07-23,22,7
2022-07-23,23,6
2022-07-24,0,8
2022-07-24,1,10
2022-07-24,2,10
2022-07-24,3,9
2022-07-24,4,11
2022-07-24,5,11
2022-07-24,6,15
2022-07-24,7,10
2022-07-24,8,17
2022-07-24,9,11
2022-07-24,10,12
2022-07-24,11,10
2022-07-24,12,6
2022-07-24,13,5
2022-07-24,14,5
2022-07-24,15,5
2022-07-24,16,4
2022-07-24,17,1
2022-07-24,18,3
2022-07-24,19,2
2022-07-24,20,6
2022-07-24,21,6
2022-07-24,22,4
2022-07-24,23,4
2022-07-25,0,5
2022-07-25,1,4
2022-07-25,2,5
2022-07-25,3,4
2022-07-25,4,4
2022-07-25,5,5
2022-07-25,6,13
2022-07-25,7,9
2022-07-25,8,6
2022-07-25,9,7
2022-07-25,10,4
2022-07-25,11,5
2022-07-25,12,8
2022-07-25,13,8
2022-07-25,14,5
2022-07-25,15,4
2022-07-25,16,4
2022-07-25,17,4
2022-07-25,18,7
2022-07-25,19,7
2022-07-25,20,4
2022-07-25,21,5
2022-07-25,22,6
2022-07-25,23,3
2022-07-26,0,6
2022-07-26,1,5
2022-07-26,2,2
2022-07-26,3,7
2022-07-26,4,5
2022-07-26,5,1
2022-07-26,6,0
2022-07-26,7,2
2022-07-26,8,7
2022-07-26,9,6
2022-07-26,10,5
2022-07-26,11,6
2022-07-26,12,5
2022-07-26,13,4
2022-07-26,14,3
2022-07-26,15,2
2022-07-26,16,2
2022-07-26,17,4
2022-07-26,18,2
2022-07-26,19,3
2022-07-26,20,6
2022-07-26,21,4
2022-07-26,22,3
2022-07-26,23,2
2022-07-27,0,2
2022-07-27,1,4
2022-07-27,2,2
2022-07-27,3,1
2022-07-27,4,5
2022-07-27,5,7
2022-07-27,6,14
2022-07-27,7,7
2022-07-27,8,5
2022-07-27,9,5
2022-07-27,10,7
2022-07-27,11,5
2022-07-27,12,14
2022-07-27,13,12
2022-07-27,14,7
2022-07-27,15,7
2022-07-27,16,6
2022-07-27,17,5
2022-07-27,18,5
2022-07-27,19,3
2022-07-27,20,6
2022-07-27,21,4
2022-07-27,22,8
2022-07-27,23,7
2022-07-28,0,7
2022-07-28,1,5
2022-07-28,2,4
2022-07-28,3,3
2022-07-28,4,9
2022-07-28,5,13
2022-07-28,6,9
2022-07-28,7,16
2022-07-28,8,21
2022-07-28,9,21
2022-07-28,10,15
2022-07-28,11,12
2022-07-28,12,10
2022-07-28,13,11
2022-07-28,14,9
2022-07-28,15,7
2022-07-28,16,8
2022-07-28,17,7
2022-07-28,18,7
2022-07-28,19,6
2022-07-28,20,7
2022-07-28,21,6
2022-07-28,22,8
2022-07-28,23,8
2022-07-29,0,9
2022-07-29,1,12
2022-07-29,2,8
2022-07-29,3,5
2022-07-29,4,5
2022-07-29,5,10
2022-07-29,6,8
2022-07-29,7,9
2022-07-29,8,9
2022-07-29,9,10
2022-07-29,10,7
2022-07-29,11,7
2022-07-29,12,10
2022-07-29,13,8
2022-07-29,14,12
2022-07-29,15,10
2022-07-29,16,15
2022-07-29,17,16
2022-07-29,18,9
2022-07-29,19,10
2022-07-29,20,10
2022-07-29,21,10
2022-07-29,22,13
2022-07-29,23,7
2022-07-30,0,4
2022-07-30,1,6
2022-07-30,2,5
2022-07-30,3,2
2022-07-30,4,3
2022-07-30,5,4
2022-07-30,6,2
2022-07-30,7,2
2022-07-30,8,4
2022-07-30,9,6
2022-07-30,10,8
2022-07-30,11,9
2022-07-30,12,7
2022-07-30,13,4
2022-07-30,14,5
2022-07-30,15,4
2022-07-30,16,8
2022-07-30,17,9
2022-07-30,18,7
2022-07-30,19,9
2022-07-30,20,10
2022-07-30,21,14
2022-07-30,22,8
2022-07-30,23,9
2022-07-31,0,7
2022-07-31,1,5
2022-07-31,2,8
2022-07-31,3,12
2022-07-31,4,10
2022-07-31,5,11
2022-07-31,6,12
2022-07-31,7,17
2022-07-31,8,14
2022-07-31,9,13
2022-07-31,10,11
2022-07-31,11,6
2022-07-31,12,5
2022-07-31,13,5
2022-07-31,14,5
2022-07-31,15,3
2022-07-31,16,1
2022-07-31,17,0
2022-07-31,18,3
2022-08-01,0,-1
2022-08-01,1,-2
2022-08-01,2,1
2022-08-01,3,5
2022-08-01,4,11
2022-08-01,5,8
2022-08-01,6,9
2022-08-01,7,13
2022-08-01,8,10
2022-08-01,9,8
2022-08-01,10,5
2022-08-01,11,3
2022-08-01,12,4
2022-08-01,13,2
2022-08-01,14,0
2022-08-01,15,1
2022-08-01,16,1
2022-08-01,17,6
2022-08-01,18,5
2022-08-01,19,0
2022-08-01,20,-1
2022-08-01,21,5
2022-08-01,22,6
2022-08-01,23,3
2022-08-02,0,-1
2022-08-02,1,2
2022-08-02,2,3
2022-08-02,3,1
2022-08-02,4,0
2022-08-02,5,1
2022-08-02,6,4
2022-08-02,7,2
2022-08-02,8,5
2022-08-02,9,9
2022-08-02,10,5
2022-08-02,11,6
2022-08-02,12,7
2022-08-02,13,6
2022-08-02,14,10
2022-08-02,15,7
2022-08-02,16,6
2022-08-02,17,4
2022-08-02,18,4
2022-08-02,19,3
2022-08-02,20,7
2022-08-02,21,7
2022-08-02,22,9
2022-08-02,23,9
2022-08-03,0,8
2022-08-03,1,6
2022-08-03,2,12
2022-08-03,3,12
2022-08-03,4,17
2022-08-03,5,11
2022-08-03,6,15
2022-08-03,7,19
2022-08-03,8,11
2022-08-03,9,9
2022-08-03,10,10
2022-08-03,11,6
2022-08-03,12,3
2022-08-03,13,5
2022-08-03,14,5
2022-08-03,15,5
2022-08-03,16,3
2022-08-03,17,6
2022-08-03,18,7
2022-08-03,19,12
2022-08-03,20,9
2022-08-03,21,7
2022-08-03,22,9
2022-08-03,23,8
2022-08-04,0,7
2022-08-04,1,6
2022-08-04,2,11
2022-08-04,3,8
2022-08-04,4,13
2022-08-04,5,13
2022-08-04,6,11
2022-08-04,7,8
2022-08-04,8,14
2022-08-04,12,11
2022-08-04,13,9
2022-08-04,14,5
2022-08-04,15,1
2022-08-04,16,4
2022-08-04,17,5
2022-08-04,18,4
2022-08-04,19,4
2022-08-04,20,8
2022-08-04,21,9
2022-08-04,22,12
2022-08-04,23,9
2022-08-05,0,10
2022-08-05,1,9
2022-08-05,2,11
2022-08-05,3,10
2022-08-05,4,15
2022-08-05,5,14
2022-08-05,6,20
2022-08-05,7,20
2022-08-05,8,17
2022-08-05,9,20
2022-08-05,10,13
2022-08-05,11,16
2022-08-05,12,14
2022-08-05,13,17
2022-08-05,14,14
2022-08-05,15,10
2022-08-05,16,6
2022-08-05,17,5
2022-08-05,18,3
2022-08-05,19,4
2022-08-05,20,5
2022-08-05,21,5
2022-08-05,22,7
2022-08-05,23,9
2022-08-06,0,9
2022-08-06,1,10
2022-08-06,2,15
2022-08-06,3,7
2022-08-06,4,12
2022-08-06,5,14
2022-08-06,6,16
2022-08-06,7,16
2022-08-06,8,13
2022-08-06,9,21
2022-08-06,10,13
2022-08-06,11,8
2022-08-06,12,7
2022-08-06,13,7
2022-08-06,14,8
2022-08-06,15,9
2022-08-06,16,8
2022-08-06,17,7
2022-08-06,18,5
2022-08-06,19,10
2022-08-06,20,12
2022-08-06,21,12
2022-08-06,22,9
2022-08-06,23,12
2022-08-07,0,12
2022-08-07,1,15
2022-08-07,2,14
2022-08-07,3,16
2022-08-07,4,8
2022-08-08,14,3
2022-08-08,18,-10
2022-08-10,12,2
2022-08-10,13,4
2022-08-10,14,5
2022-08-10,15,5
2022-08-10,16,4
2022-08-10,17,3
2022-08-10,18,6
2022-08-10,19,6
2022-08-10,20,11
2022-08-10,21,11
2022-08-10,22,7
2022-08-10,23,5
2022-08-11,0,6
2022-08-11,1,9
2022-08-11,2,6
2022-08-11,3,14
2022-08-11,4,12
2022-08-11,5,6
2022-08-11,6,11
2022-08-11,7,8
2022-08-11,8,6
2022-08-11,9,9
2022-08-11,10,7
2022-08-11,11,3
2022-08-11,12,1
2022-08-11,13,2
2022-08-11,14,2
2022-08-11,15,2
