Fecha,Hora,WS
2022-05-27,13,3.2
2022-05-27,14,3.2
2022-05-27,15,4.2
2022-05-27,16,3.4
2022-05-27,17,3.3
2022-05-27,18,3.2
2022-05-27,19,3.0
2022-05-27,20,2.5
2022-05-27,21,2.6
2022-05-27,22,3.7
2022-05-27,23,4.2
2022-05-28,0,2.2
2022-05-28,1,1.6
2022-05-28,2,2.4
2022-05-28,3,1.8
2022-05-28,4,1.2
2022-05-28,5,1.1
2022-05-28,6,2.0
2022-05-28,7,2.7
2022-05-28,8,2.0
2022-05-28,9,1.9
2022-05-28,10,1.9
2022-05-28,11,2.3
2022-05-28,12,2.5
2022-05-28,13,2.7
2022-05-28,14,2.6
2022-05-28,15,2.7
2022-05-28,16,2.5
2022-05-28,17,2.4
2022-05-28,18,2.9
2022-05-28,19,3.1
2022-05-28,20,2.9
2022-05-28,21,3.7
2022-05-28,22,3.0
2022-05-28,23,1.2
2022-05-29,0,0.8
2022-05-29,1,1.3
2022-05-29,2,1.7
2022-05-29,3,1.0
2022-05-29,4,1.3
2022-05-29,5,0.9
2022-05-29,6,1.1
2022-05-29,7,0.7
2022-05-29,8,0.8
2022-05-29,9,0.9
2022-05-29,10,1.1
2022-05-29,11,2.5
2022-05-29,12,2.6
2022-05-29,13,2.2
2022-05-29,14,2.1
2022-05-29,15,3.4
2022-05-29,16,3.4
2022-05-29,17,1.7
2022-05-29,18,4.5
2022-05-29,19,2.5
2022-05-29,20,4.0
2022-05-29,21,4.3
2022-05-29,22,3.5
2022-05-29,23,3.9
2022-05-30,0,2.1
2022-05-30,1,2.5
2022-05-30,2,1.3
2022-05-30,3,2.2
2022-05-30,4,1.0
2022-05-30,5,1.0
2022-05-30,6,1.4
2022-05-30,7,0.9
2022-05-30,8,1.2
2022-05-30,9,1.0
2022-05-30,10,0.9
2022-05-30,11,1.1
2022-05-30,12,1.3
2022-05-30,13,1.6
2022-05-30,14,1.5
2022-05-30,15,1.9
2022-05-30,16,1.6
2022-05-30,17,3.2
2022-05-30,18,2.2
2022-05-30,19,2.3
2022-05-30,20,1.5
2022-05-30,21,2.5
2022-05-30,22,2.6
2022-05-30,23,1.8
2022-05-31,0,1.0
2022-05-31,1,1.0
2022-05-31,2,1.0
2022-05-31,3,0.7
2022-05-31,4,0.9
2022-05-31,5,1.1
2022-05-31,6,0.8
2022-05-31,7,1.0
2022-05-31,8,0.8
2022-05-31,9,0.9
2022-05-31,10,1.4
2022-05-31,11,1.4
2022-05-31,12,1.6
2022-05-31,13,1.5
2022-05-31,14,2.1
2022-05-31,15,2.9
2022-05-31,16,3.3
2022-05-31,17,4.0
2022-05-31,18,2.6
2022-05-31,19,1.7
2022-05-31,20,1.6
2022-05-31,21,0.7
2022-05-31,22,2.0
2022-05-31,23,1.0
2022-06-01,0,1.2
2022-06-01,1,1.0
2022-06-01,2,1.3
2022-06-01,3,1.2
2022-06-01,4,0.9
2022-06-01,5,1.4
2022-06-01,6,1.6
2022-06-01,7,1.1
2022-06-01,8,1.3
2022-06-01,9,1.5
2022-06-01,10,1.3
2022-06-01,11,1.6
2022-06-01,12,1.1
2022-06-01,13,2.2
2022-06-01,14,2.4
2022-06-01,15,2.3
2022-06-01,16,3.3
2022-06-01,17,2.0
2022-06-01,18,1.5
2022-06-01,19,2.5
2022-06-01,20,3.2
2022-06-01,21,3.4
2022-06-01,22,2.9
2022-06-01,23,1.0
2022-06-02,0,1.3
2022-06-02,1,2.1
2022-06-02,2,1.6
2022-06-02,3,1.5
2022-06-02,4,1.8
2022-06-02,5,1.1
2022-06-02,6,1.0
2022-06-02,7,1.2
2022-06-02,8,1.3
2022-06-02,9,1.6
2022-06-02,10,1.7
2022-06-02,11,1.4
2022-06-02,12,1.9
2022-06-02,13,2.0
2022-06-02,14,2.5
2022-06-02,15,2.2
2022-06-02,16,2.3
2022-06-02,17,2.4
2022-06-02,18,2.5
2022-06-02,19,2.6
2022-06-02,20,3.5
2022-06-02,21,3.4
2022-06-02,22,2.5
2022-06-02,23,1.2
2022-06-03,0,1.3
2022-06-03,1,2.1
2022-06-03,2,1.5
2022-06-03,3,0.8
2022-06-03,4,1.0
2022-06-03,5,1.2
2022-06-03,6,1.2
2022-06-03,7,0.9
2022-06-03,8,1.0
2022-06-03,9,1.2
2022-06-03,10,1.3
2022-06-03,11,1.1
2022-06-03,12,1.3
2022-06-03,13,1.6
2022-06-03,14,2.0
2022-06-03,15,2.3
2022-06-03,16,2.2
2022-06-03,17,1.8
2022-06-03,18,1.5
2022-06-03,19,1.5
2022-06-03,20,2.4
2022-06-03,21,1.6
2022-06-03,22,3.6
2022-06-03,23,4.7
2022-06-04,0,2.2
2022-06-04,1,1.7
2022-06-04,2,2.4
2022-06-04,3,3.1
2022-06-04,4,2.8
2022-06-04,5,2.1
2022-06-04,6,2.1
2022-06-04,7,1.6
2022-06-04,8,1.4
2022-06-04,9,2.0
2022-06-04,10,1.9
2022-06-04,11,1.9
2022-06-04,12,3.1
2022-06-04,13,3.5
2022-06-04,14,3.6
2022-06-04,15,2.7
2022-06-04,16,2.2
2022-06-04,17,3.2
2022-06-04,18,3.3
2022-06-04,19,2.9
2022-06-04,20,2.9
2022-06-04,21,1.4
2022-06-04,22,1.2
2022-06-04,23,1.1
2022-06-05,0,1.3
2022-06-05,1,2.4
2022-06-05,2,0.8
2022-06-05,3,0.9
2022-06-05,4,1.1
2022-06-05,5,1.3
2022-06-05,6,1.2
2022-06-05,7,1.2
2022-06-05,8,1.0
2022-06-05,9,0.8
2022-06-05,10,0.9
2022-06-05,11,1.3
2022-06-05,12,1.6
2022-06-05,13,1.7
2022-06-05,14,2.1
2022-06-05,15,3.6
2022-06-05,16,3.4
2022-06-05,17,3.1
2022-06-05,18,1.3
2022-06-05,19,2.3
2022-06-05,20,1.8
2022-06-05,21,4.2
2022-06-05,22,1.5
2022-06-05,23,1.8
2022-06-06,0,1.8
2022-06-06,1,1.7
2022-06-06,2,2.1
2022-06-06,3,1.4
2022-06-06,4,1.1
2022-06-06,5,1.1
2022-06-06,6,0.6
2022-06-06,7,0.9
2022-06-06,8,1.3
2022-06-06,9,1.3
2022-06-06,10,1.4
2022-06-06,11,1.2
2022-06-06,12,1.4
2022-06-06,13,1.4
2022-06-06,14,1.6
2022-06-06,15,2.0
2022-06-06,16,3.6
2022-06-06,17,1.2
2022-06-06,18,2.4
2022-06-06,19,1.7
2022-06-06,20,3.1
2022-06-06,21,1.3
2022-06-06,22,1.8
2022-06-06,23,1.8
2022-06-07,0,1.6
2022-06-07,1,1.4
2022-06-07,2,1.1
2022-06-07,3,1.0
2022-06-07,4,0.8
2022-06-07,5,0.8
2022-06-07,6,0.7
2022-06-07,7,1.2
2022-06-07,8,2.1
2022-06-07,9,2.1
2022-06-07,10,1.3
2022-06-07,11,1.4
2022-06-07,12,1.7
2022-06-07,13,2.7
2022-06-07,14,2.9
2022-06-07,15,3.1
2022-06-07,16,2.7
2022-06-07,17,2.9
2022-06-07,18,3.0
2022-06-07,19,2.8
2022-06-07,20,2.6
2022-06-07,21,3.5
2022-06-07,22,3.8
2022-06-07,23,2.0
2022-06-08,0,2.0
2022-06-08,1,2.1
2022-06-08,2,1.9
2022-06-08,3,1.4
2022-06-08,4,1.0
2022-06-08,5,0.9
2022-06-08,6,0.9
2022-06-08,7,1.8
2022-06-08,8,1.8
2022-06-08,9,1.5
2022-06-08,10,1.1
2022-06-08,11,1.3
2022-06-08,12,2.2
2022-06-08,13,2.4
2022-06-08,14,2.0
2022-06-08,15,2.5
2022-06-08,16,2.5
2022-06-08,17,2.8
2022-06-08,18,2.6
2022-06-08,19,3.1
2022-06-08,20,4.2
2022-06-08,21,3.6
2022-06-08,22,4.0
2022-06-08,23,2.4
2022-06-09,0,2.4
2022-06-09,1,3.7
2022-06-09,2,3.9
2022-06-09,3,2.9
2022-06-09,4,2.1
2022-06-09,5,1.7
2022-06-09,6,1.8
2022-06-09,7,2.3
2022-06-09,8,1.5
2022-06-09,9,1.1
2022-06-09,10,1.3
2022-06-09,11,1.5
2022-06-09,12,1.7
2022-06-09,13,2.5
2022-06-09,14,2.5
2022-06-09,15,2.8
2022-06-09,16,3.6
2022-06-09,17,4.0
2022-06-09,18,3.9
2022-06-09,19,4.8
2022-06-09,20,3.6
2022-06-09,21,3.6
2022-06-09,22,3.9
2022-06-09,23,2.8
2022-06-10,0,2.8
2022-06-10,1,1.8
2022-06-10,2,1.7
2022-06-10,3,1.5
2022-06-10,4,1.5
2022-06-10,5,1.8
2022-06-10,6,2.2
2022-06-10,7,1.6
2022-06-10,8,1.5
2022-06-10,9,1.1
2022-06-10,10,1.2
2022-06-10,11,1.5
2022-06-10,12,1.5
2022-06-10,13,1.6
2022-06-10,14,1.3
2022-06-10,15,1.7
2022-06-10,16,2.2
2022-06-10,17,2.0
2022-06-10,18,1.8
2022-06-10,19,1.1
2022-06-10,20,0.6
2022-06-10,21,1.8
2022-06-10,22,1.3
2022-06-10,23,1.5
2022-06-11,0,2.5
2022-06-11,1,2.4
2022-06-11,2,2.0
2022-06-11,3,1.5
2022-06-11,4,1.2
2022-06-11,5,1.0
2022-06-11,6,0.9
2022-06-11,7,0.8
2022-06-11,8,1.0
2022-06-11,9,1.2
2022-06-11,10,1.2
2022-06-11,11,1.4
2022-06-11,12,1.3
2022-06-11,13,1.6
2022-06-11,14,2.5
2022-06-11,15,1.9
2022-06-11,16,2.3
2022-06-11,17,2.2
2022-06-11,18,2.5
2022-06-11,19,2.1
2022-06-11,20,2.0
2022-06-11,21,1.8
2022-06-11,22,2.4
2022-06-11,23,1.2
2022-06-12,0,1.3
2022-06-12,1,2.4
2022-06-12,2,2.2
2022-06-12,3,1.9
2022-06-12,4,1.5
2022-06-12,5,1.8
2022-06-12,6,1.6
2022-06-12,7,1.7
2022-06-12,8,1.5
2022-06-12,9,1.2
2022-06-12,10,1.5
2022-06-12,11,1.6
2022-06-12,12,1.7
2022-06-12,13,1.9
2022-06-12,14,1.8
2022-06-12,15,1.7
2022-06-12,16,2.4
2022-06-12,17,4.4
2022-06-12,18,3.5
2022-06-12,19,2.9
2022-06-12,20,2.1
2022-06-12,21,1.3
2022-06-12,22,2.2
2022-06-12,23,2.6
2022-06-13,0,1.7
2022-06-13,1,1.4
2022-06-13,2,2.1
2022-06-13,3,3.2
2022-06-13,4,1.9
2022-06-13,5,1.5
2022-06-13,6,1.8
2022-06-13,7,1.4
2022-06-13,8,1.1
2022-06-13,9,1.0
2022-06-13,10,2.1
2022-06-13,11,2.2
2022-06-13,12,1.9
2022-06-13,13,1.7
2022-06-13,14,1.6
2022-06-13,15,1.7
2022-06-13,16,3.2
2022-06-13,17,2.6
2022-06-13,18,1.8
2022-06-13,19,2.0
2022-06-13,20,1.7
2022-06-13,21,3.3
2022-06-13,22,3.3
2022-06-13,23,3.6
2022-06-14,0,3.3
2022-06-14,1,2.7
2022-06-14,2,1.6
2022-06-14,3,1.3
2022-06-14,4,1.1
2022-06-14,5,1.3
2022-06-14,6,1.4
2022-06-14,7,2.1
2022-06-14,8,2.3
2022-06-14,9,1.6
2022-06-14,10,1.6
2022-06-14,11,1.5
2022-06-14,12,1.5
2022-06-14,13,2.6
2022-06-14,14,3.0
2022-06-14,15,3.0
2022-06-14,16,3.8
2022-06-14,17,4.1
2022-06-14,18,3.7
2022-06-14,19,3.3
2022-06-14,20,2.6
2022-06-14,21,2.0
2022-06-14,22,2.1
2022-06-14,23,2.1
2022-06-15,0,2.1
2022-06-15,1,1.7
2022-06-15,2,1.9
2022-06-15,3,1.7
2022-06-15,4,1.8
2022-06-15,5,2.0
2022-06-15,6,2.3
2022-06-15,7,2.5
2022-06-15,8,2.5
2022-06-15,9,2.8
2022-06-15,10,3.0
2022-06-15,11,3.0
2022-06-15,12,3.1
2022-06-15,13,3.6
2022-06-15,14,3.9
2022-06-15,15,3.6
2022-06-15,16,3.7
2022-06-15,17,3.9
2022-06-15,18,3.9
2022-06-15,19,4.1
2022-06-15,20,3.7
2022-06-15,21,3.1
2022-06-15,22,3.2
2022-06-15,23,2.7
2022-06-16,0,2.3
2022-06-16,1,3.1
2022-06-16,2,2.4
2022-06-16,3,2.3
2022-06-16,4,2.3
2022-06-16,5,2.2
2022-06-16,6,2.4
2022-06-16,7,2.6
2022-06-16,8,3.0
2022-06-16,9,3.3
2022-06-16,10,4.5
2022-06-16,11,5.0
2022-06-16,12,4.1
2022-06-16,13,4.6
2022-06-16,14,4.7
2022-06-16,15,4.3
2022-06-16,16,4.8
2022-06-16,17,4.0
2022-06-16,18,4.0
2022-06-16,19,3.6
2022-06-16,20,2.8
2022-06-16,21,2.1
2022-06-16,22,2.5
2022-06-16,23,2.1
2022-06-17,0,2.1
2022-06-17,1,2.1
2022-06-17,2,2.0
2022-06-17,3,1.6
2022-06-17,4,1.8
2022-06-17,5,1.8
2022-06-17,6,1.4
2022-06-17,7,1.5
2022-06-17,8,1.8
2022-06-17,9,2.2
2022-06-17,10,1.9
2022-06-17,11,1.9
2022-06-17,12,1.8
2022-06-17,13,2.3
2022-06-17,14,2.5
2022-06-17,15,2.4
2022-06-17,16,4.2
2022-06-17,17,3.2
2022-06-17,18,1.7
2022-06-17,19,2.7
2022-06-17,20,1.2
2022-06-17,21,2.0
2022-06-17,22,1.6
2022-06-17,23,1.9
2022-06-18,0,2.1
2022-06-18,1,2.4
2022-06-18,2,2.6
2022-06-18,3,1.6
2022-06-18,4,0.7
2022-06-18,5,0.8
2022-06-18,6,1.1
2022-06-18,7,2.2
2022-06-18,8,1.6
2022-06-18,9,1.3
2022-06-18,10,1.2
2022-06-18,11,1.4
2022-06-18,12,1.7
2022-06-18,13,1.9
2022-06-18,14,1.6
2022-06-18,15,3.2
2022-06-18,16,5.0
2022-06-18,17,3.2
2022-06-18,18,2.5
2022-06-18,19,1.9
2022-06-18,20,2.8
2022-06-18,21,3.3
2022-06-18,22,2.4
2022-06-18,23,2.8
2022-06-19,0,3.9
2022-06-19,1,2.8
2022-06-19,2,2.7
2022-06-19,3,2.5
2022-06-19,4,1.7
2022-06-19,5,1.3
2022-06-19,6,0.8
2022-06-19,7,0.7
2022-06-19,8,1.1
2022-06-19,9,1.4
2022-06-19,10,1.4
2022-06-19,11,1.6
2022-06-19,12,1.5
2022-06-19,13,1.9
2022-06-19,14,2.2
2022-06-19,15,2.8
2022-06-19,16,3.3
2022-06-19,17,4.0
2022-06-19,18,4.5
2022-06-19,19,5.2
2022-06-19,20,5.4
2022-06-19,21,4.2
2022-06-19,22,2.1
2022-06-19,23,2.0
2022-06-20,0,1.6
2022-06-20,1,1.9
2022-06-20,2,1.4
2022-06-20,3,1.7
2022-06-20,4,2.0
2022-06-20,5,2.4
2022-06-20,6,2.4
2022-06-20,7,2.5
2022-06-20,8,2.8
2022-06-20,9,2.6
2022-06-20,10,2.5
2022-06-20,11,1.4
2022-06-20,12,1.6
2022-06-20,13,3.1
2022-06-20,14,2.8
2022-06-20,15,2.9
2022-06-20,16,3.5
2022-06-20,17,4.3
2022-06-20,18,4.5
2022-06-20,19,4.3
2022-06-20,20,3.1
2022-06-20,21,2.2
2022-06-20,22,1.7
2022-06-20,23,2.2
2022-06-21,0,2.4
2022-06-21,1,2.1
2022-06-21,2,2.2
2022-06-21,3,2.6
2022-06-21,4,2.1
2022-06-21,5,2.2
2022-06-21,6,2.2
2022-06-21,7,2.8
2022-06-21,8,2.1
2022-06-21,9,1.5
2022-06-21,10,1.8
2022-06-21,11,2.1
2022-06-21,12,2.1
2022-06-21,13,1.9
2022-06-21,14,2.1
2022-06-21,15,2.3
2022-06-21,16,2.4
2022-06-21,17,2.8
2022-06-21,18,4.3
2022-06-21,19,4.0
2022-06-21,20,4.1
2022-06-21,21,3.5
2022-06-21,22,2.6
2022-06-21,23,2.2
2022-06-22,0,2.4
2022-06-22,1,2.5
2022-06-22,2,2.5
2022-06-22,3,2.8
2022-06-22,4,2.3
2022-06-22,5,2.7
2022-06-22,6,2.5
2022-06-22,7,2.7
2022-06-22,8,2.3
2022-06-22,9,2.4
2022-06-22,10,3.2
2022-06-22,11,3.1
2022-06-22,12,2.8
2022-06-22,13,3.5
2022-06-22,14,3.6
2022-06-22,15,4.4
2022-06-22,16,4.6
2022-06-22,17,4.5
2022-06-22,18,3.9
2022-06-22,19,3.1
2022-06-22,20,3.4
2022-06-22,21,2.7
2022-06-22,22,2.2
2022-06-22,23,2.4
2022-06-23,0,2.1
2022-06-23,1,2.0
2022-06-23,2,2.2
2022-06-23,3,2.4
2022-06-23,4,2.2
2022-06-23,5,2.4
2022-06-23,6,2.6
2022-06-23,7,3.1
2022-06-23,8,2.4
2022-06-23,9,2.6
2022-06-23,10,2.4
2022-06-23,11,3.1
2022-06-23,12,3.9
2022-06-23,13,3.3
2022-06-23,14,2.5
2022-06-23,15,2.5
2022-06-23,16,3.0
2022-06-23,17,1.8
2022-06-23,18,2.5
2022-06-23,19,3.4
2022-06-23,20,3.9
2022-06-23,21,3.2
2022-06-23,22,2.2
2022-06-23,23,2.1
2022-06-24,0,1.9
2022-06-24,1,1.4
2022-06-24,2,1.9
2022-06-24,3,1.8
2022-06-24,4,1.7
2022-06-24,5,1.8
2022-06-24,6,1.9
2022-06-24,7,1.9
2022-06-24,8,1.8
2022-06-24,9,1.4
2022-06-24,10,1.6
2022-06-24,11,1.7
2022-06-24,12,1.2
2022-06-24,13,1.6
2022-06-24,14,1.5
2022-06-24,15,1.6
2022-06-24,16,1.7
2022-06-24,17,4.6
2022-06-24,18,2.3
2022-06-24,19,1.1
2022-06-24,20,2.5
2022-06-24,21,2.4
2022-06-24,22,3.2
2022-06-24,23,3.2
2022-06-25,0,3.5
2022-06-25,1,2.3
2022-06-25,2,1.8
2022-06-25,3,1.2
2022-06-25,4,1.4
2022-06-25,5,1.2
2022-06-25,6,1.2
2022-06-25,7,1.3
2022-06-25,8,1.6
2022-06-25,9,2.0
2022-06-25,10,2.5
2022-06-25,11,2.1
2022-06-25,12,2.2
2022-06-25,13,2.2
2022-06-25,14,2.0
2022-06-25,15,2.3
2022-06-25,16,1.9
2022-06-25,17,1.7
2022-06-25,18,1.5
2022-06-25,19,1.8
2022-06-25,20,2.0
2022-06-25,21,2.0
2022-06-25,22,1.5
2022-06-25,23,2.1
2022-06-26,0,3.2
2022-06-26,1,3.3
2022-06-26,2,3.3
2022-06-26,3,2.2
2022-06-26,4,1.5
2022-06-26,5,1.9
2022-06-26,6,1.1
2022-06-26,7,0.8
2022-06-26,8,0.8
2022-06-26,9,0.9
2022-06-26,10,1.4
2022-06-26,11,1.2
2022-06-26,12,1.6
2022-06-26,13,1.8
2022-06-26,14,1.5
2022-06-26,15,1.3
2022-06-26,16,1.3
2022-06-26,17,1.3
2022-06-26,18,1.0
2022-06-26,19,2.2
2022-06-26,20,2.0
2022-06-26,21,1.3
2022-06-26,22,1.4
2022-06-26,23,2.7
2022-06-27,0,1.9
2022-06-27,1,1.6
2022-06-27,2,1.5
2022-06-27,3,1.4
2022-06-27,4,2.0
2022-06-27,5,3.4
2022-06-27,6,3.2
2022-06-27,7,3.4
2022-06-27,8,3.0
2022-06-27,9,2.1
2022-06-27,10,1.7
2022-06-27,11,2.0
2022-06-27,12,2.3
2022-06-27,13,2.3
2022-06-27,14,2.5
2022-06-27,15,2.2
2022-06-27,16,2.4
2022-06-27,17,2.9
2022-06-27,18,2.4
2022-06-27,19,2.9
2022-06-27,20,3.4
2022-06-27,21,2.6
2022-06-27,22,3.7
2022-06-27,23,2.8
2022-06-28,0,1.3
2022-06-28,1,1.9
2022-06-28,2,1.4
2022-06-28,3,1.7
2022-06-28,4,1.4
2022-06-28,5,0.9
2022-06-28,6,1.5
2022-06-28,7,1.9
2022-06-28,8,1.7
2022-06-28,9,2.4
2022-06-28,10,1.9
2022-06-28,11,1.9
2022-06-28,12,2.1
2022-06-28,13,2.3
2022-06-28,14,2.4
2022-06-28,15,2.3
2022-06-28,16,2.3
2022-06-28,17,2.5
2022-06-28,18,3.0
2022-06-28,19,2.9
2022-06-28,20,3.6
2022-06-28,21,3.6
2022-06-28,22,3.5
2022-06-28,23,1.5
2022-06-29,0,2.7
2022-06-29,1,3.1
2022-06-29,2,2.7
2022-06-29,3,1.5
2022-06-29,4,1.4
2022-06-29,5,1.3
2022-06-29,6,1.4
2022-06-29,7,2.0
2022-06-29,8,2.2
2022-06-29,9,1.2
2022-06-29,10,1.3
2022-06-29,11,1.4
2022-06-29,12,1.7
2022-06-29,13,1.4
2022-06-29,14,2.6
2022-06-29,15,1.9
2022-06-29,16,2.5
2022-06-29,17,1.5
2022-06-29,18,2.2
2022-06-29,19,2.0
2022-06-29,20,2.8
2022-06-29,21,3.1
2022-06-29,22,3.5
2022-06-29,23,3.5
2022-06-30,0,2.3
2022-06-30,1,1.2
2022-06-30,2,2.0
2022-06-30,3,2.1
2022-06-30,4,1.5
2022-06-30,5,1.8
2022-06-30,6,1.0
2022-06-30,7,1.1
2022-06-30,8,0.7
2022-06-30,9,0.9
2022-06-30,10,1.4
2022-06-30,11,1.1
2022-06-30,12,1.2
2022-06-30,13,1.2
2022-06-30,14,1.4
2022-06-30,15,1.3
2022-06-30,16,3.3
2022-06-30,17,3.2
2022-06-30,18,3.0
2022-06-30,19,1.9
2022-06-30,20,2.7
2022-06-30,21,2.3
2022-06-30,22,1.8
2022-06-30,23,2.9
2022-07-01,0,4.0
2022-07-01,1,4.1
2022-07-01,2,2.9
2022-07-01,3,2.4
2022-07-01,4,1.6
2022-07-01,5,1.0
2022-07-01,6,0.9
2022-07-01,7,1.4
2022-07-01,8,2.0
2022-07-01,9,1.4
2022-07-01,10,1.2
2022-07-01,11,2.4
2022-07-01,12,1.6
2022-07-01,13,1.4
2022-07-01,14,1.4
2022-07-01,15,1.4
2022-07-01,16,1.6
2022-07-01,17,3.2
2022-07-01,18,5.0
2022-07-01,19,2.2
2022-07-01,20,2.2
2022-07-01,21,3.4
2022-07-01,22,1.5
2022-07-01,23,1.3
2022-07-02,0,0.9
2022-07-02,1,1.4
2022-07-02,2,1.5
2022-07-02,3,2.0
2022-07-02,4,2.1
2022-07-02,5,2.2
2022-07-02,6,2.0
2022-07-02,7,2.5
2022-07-02,8,2.4
2022-07-02,9,1.9
2022-07-02,10,1.3
2022-07-02,11,1.2
2022-07-02,12,1.4
2022-07-02,13,1.2
2022-07-02,14,1.6
2022-07-02,15,1.4
2022-07-02,16,1.4
2022-07-02,17,2.7
2022-07-02,18,3.2
2022-07-02,19,2.1
2022-07-02,20,2.1
2022-07-02,21,1.8
2022-07-02,22,2.0
2022-07-02,23,2.1
2022-07-03,0,2.2
2022-07-03,1,2.1
2022-07-03,2,1.2
2022-07-03,3,1.3
2022-07-03,4,1.4
2022-07-03,5,1.5
2022-07-03,6,1.3
2022-07-03,7,1.7
2022-07-03,8,2.2
2022-07-03,9,1.8
2022-07-03,10,0.9
2022-07-03,11,1.2
2022-07-03,12,1.2
2022-07-03,13,1.4
2022-07-03,14,1.0
2022-07-03,15,1.3
2022-07-03,16,2.3
2022-07-03,17,3.0
2022-07-03,18,2.4
2022-07-03,19,2.1
2022-07-03,20,1.7
2022-07-03,21,1.9
2022-07-03,22,1.1
2022-07-03,23,0.9
2022-07-04,0,0.7
2022-07-04,1,1.0
2022-07-04,2,1.3
2022-07-04,3,1.3
2022-07-04,4,1.3
2022-07-04,5,1.4
2022-07-04,6,1.5
2022-07-04,7,1.8
2022-07-04,8,2.1
2022-07-04,9,1.7
2022-07-04,10,1.5
2022-07-04,11,1.6
2022-07-04,12,2.1
2022-07-04,13,2.1
2022-07-04,14,2.5
2022-07-04,15,2.7
2022-07-04,16,2.9
2022-07-04,17,2.7
2022-07-04,18,2.7
2022-07-04,19,2.7
2022-07-04,20,3.2
2022-07-04,21,2.7
2022-07-04,22,2.8
2022-07-04,23,3.4
2022-07-05,0,2.6
2022-07-05,1,2.6
2022-07-05,2,2.1
2022-07-05,3,1.5
2022-07-05,4,1.4
2022-07-05,5,1.5
2022-07-05,6,1.2
2022-07-05,7,1.0
2022-07-05,8,1.3
2022-07-05,9,1.3
2022-07-05,10,1.1
2022-07-05,11,1.5
2022-07-05,12,1.1
2022-07-05,13,1.3
2022-07-05,14,1.7
2022-07-05,15,5.0
2022-07-05,16,2.3
2022-07-05,17,1.3
2022-07-05,18,1.0
2022-07-05,19,2.0
2022-07-05,20,2.5
2022-07-05,21,1.2
2022-07-05,22,0.9
2022-07-05,23,1.7
2022-07-06,0,2.0
2022-07-06,1,0.7
2022-07-06,2,1.9
2022-07-06,3,1.5
2022-07-06,4,0.7
2022-07-06,5,0.8
2022-07-06,6,0.8
2022-07-06,7,0.6
2022-07-06,8,1.0
2022-07-06,9,1.7
2022-07-06,10,1.9
2022-07-06,11,1.8
2022-07-06,12,1.7
2022-07-06,13,1.5
2022-07-06,14,1.9
2022-07-06,15,2.0
2022-07-06,16,2.7
2022-07-06,17,2.3
2022-07-06,18,2.4
2022-07-06,19,2.9
2022-07-06,20,2.6
2022-07-06,21,2.2
2022-07-06,22,2.3
2022-07-06,23,2.0
2022-07-07,0,1.1
2022-07-07,1,1.5
2022-07-07,2,2.2
2022-07-07,3,1.5
2022-07-07,4,1.6
2022-07-07,5,2.0
2022-07-07,6,2.4
2022-07-07,7,2.3
2022-07-07,8,1.6
2022-07-07,9,1.1
2022-07-07,10,1.4
2022-07-07,11,1.5
2022-07-07,12,1.8
2022-07-07,13,2.0
2022-07-07,14,2.3
2022-07-07,15,2.5
2022-07-07,16,2.8
2022-07-07,17,2.9
2022-07-07,18,3.8
2022-07-07,19,3.5
2022-07-07,20,3.3
2022-07-07,21,2.8
2022-07-07,22,1.5
2022-07-07,23,1.5
2022-07-08,0,1.8
2022-07-08,1,2.4
2022-07-08,2,2.0
2022-07-08,3,1.3
2022-07-08,4,1.3
2022-07-08,5,1.1
2022-07-08,6,1.3
2022-07-08,7,1.4
2022-07-08,8,1.3
2022-07-08,9,1.1
2022-07-08,10,1.7
2022-07-08,11,1.6
2022-07-08,12,1.7
2022-07-08,13,2.0
2022-07-08,14,1.8
2022-07-08,15,2.2
2022-07-08,16,1.9
2022-07-08,17,2.4
2022-07-08,18,2.5
2022-07-08,19,1.4
2022-07-08,20,2.4
2022-07-08,21,1.5
2022-07-08,22,1.2
2022-07-08,23,1.2
2022-07-09,0,1.4
2022-07-09,1,1.3
2022-07-09,2,1.7
2022-07-09,3,1.4
2022-07-09,4,0.7
2022-07-09,5,1.5
2022-07-09,6,2.2
2022-07-09,7,2.0
2022-07-09,8,2.1
2022-07-09,9,2.0
2022-07-09,10,1.8
2022-07-09,11,1.6
2022-07-09,12,2.2
2022-07-09,13,2.6
2022-07-09,14,3.0
2022-07-09,15,2.8
2022-07-09,16,3.1
2022-07-09,17,3.1
2022-07-09,18,3.1
2022-07-09,19,3.1
2022-07-09,20,2.9
2022-07-09,21,2.1
2022-07-09,22,3.1
2022-07-09,23,2.4
2022-07-10,0,2.0
2022-07-10,1,1.5
2022-07-10,2,1.4
2022-07-10,3,2.1
2022-07-10,4,1.2
2022-07-10,5,1.3
2022-07-10,6,1.0
2022-07-10,7,1.7
2022-07-10,8,1.3
2022-07-10,9,0.9
2022-07-10,10,1.3
2022-07-10,11,1.5
2022-07-10,12,2.2
2022-07-10,13,1.9
2022-07-10,14,2.4
2022-07-10,15,2.4
2022-07-10,16,2.3
2022-07-10,17,2.8
2022-07-10,18,2.8
2022-07-10,19,1.2
2022-07-10,20,2.5
2022-07-10,21,2.2
2022-07-10,22,1.8
2022-07-10,23,2.9
2022-07-11,0,2.7
2022-07-11,1,2.0
2022-07-11,2,1.9
2022-07-11,3,1.9
2022-07-11,4,1.3
2022-07-11,5,1.5
2022-07-11,6,1.1
2022-07-11,7,0.9
2022-07-11,8,1.0
